dates,wind_eastward_mean,wind_eastward_mean_selection,temperature_mean_selection,wind_eastward_mean_cos,SSW_flag,t_delta
2018-01-30,23.00913293486748,98.04979619584368,219.74355422085108,11.504566467433742,False,-12
2018-01-31,21.84498778295686,93.56278152330385,220.75450517931122,10.922493891478432,False,-11
2018-02-01,14.651675200325174,79.1808608486953,233.29458348935484,7.325837600162589,False,-10
2018-02-02,18.3482902723912,83.71820520147952,227.274335283975,9.174145136195602,False,-9
2018-02-03,29.518491989577914,81.43960507077641,207.69864908298453,14.75924599478896,False,-8
2018-02-04,36.419993345281135,45.13457376213315,205.38096269815324,18.20999667264057,False,-7
2018-02-05,34.45918521411606,34.80337623569919,214.3488271150858,17.229592607058034,False,-6
2018-02-06,29.210861951608297,50.26135254129001,222.80810842851218,14.605430975804152,False,-5
2018-02-07,26.80929312542847,56.98188770114455,230.42685312441063,13.40464656271424,False,-4
2018-02-08,26.965136747659173,59.68091145635651,225.37015856008142,13.48256837382959,False,-3
2018-02-09,27.900899448639304,42.96467631761484,215.86454825828642,13.950449724319656,False,-2
2018-02-10,20.531637555032628,5.867596179448608,227.01995907142128,10.265818777516316,False,-1
2018-02-11,-5.147016568708998,-52.983533309764915,238.59331585632023,-2.5735082843544994,True,0
2018-02-12,-19.82315604988624,-51.69088000439089,241.16396489417173,-9.911578024943122,False,1
2018-02-13,-19.78534175005475,-40.59797280372671,239.4114498255954,-9.892670875027378,False,2
2018-02-14,-21.655656758675185,-33.27571947741983,240.76054281163985,-10.827828379337594,False,3
2018-02-15,-23.41778886960706,-20.69658068935841,240.6644895104816,-11.708894434803533,False,4
2018-02-16,-16.531287011137273,-11.539725541585579,239.33767440940494,-8.265643505568638,False,5
2018-02-17,-8.206002400368003,-9.228346334614985,242.70065857586013,-4.103001200184003,False,6
2018-02-18,-8.066667418307375,-23.480513694491187,249.32442286252743,-4.0333337091536885,False,7
2018-02-19,-22.96497002824941,-30.994612117577162,235.90063898956416,-11.482485014124707,False,8
2018-02-20,-23.201845719381897,-11.184775934405684,231.3967306514317,-11.60092285969095,False,9
2018-02-21,-17.11607246017897,-9.104751716963694,235.95591761218384,-8.558036230089487,False,10
2018-02-22,-12.422683356274366,-8.484422842938525,233.49311158157232,-6.211341678137185,False,11
2018-02-23,-5.861007896720525,-5.7037206297171235,230.7706765494833,-2.930503948360263,False,12
2018-02-24,1.5906942265872124,-5.60378483200017,233.73474708626867,0.7953471132936064,False,13
2018-02-25,2.403367558734839,-22.798581022614236,240.73806292897237,1.2016837793674198,False,14
2018-02-26,-1.9493684388351804,-35.80108816739539,240.95575364331302,-0.9746842194175904,True,15
2018-02-27,1.959706108563689,-28.169621131904,240.04805194188282,0.9798530542818448,False,16
2018-02-28,7.124684956422232,-21.560767044527555,241.99131819123562,3.562342478211117,False,17
2018-03-01,8.236222074555453,-10.779782706681885,227.13055960188203,4.118111037277727,False,18
2018-03-02,8.793967761238367,-4.203825484861371,228.68450711230383,4.396983880619184,False,19
2018-03-03,8.474612338627233,7.847162960896287,228.17650878365126,4.237306169313618,False,20
2018-03-04,6.743579722591124,13.593816283965785,228.65918907708163,3.371789861295563,False,21
2018-03-05,4.903355660460605,9.669464215241316,227.7488028431962,2.451677830230303,False,22
2018-03-06,1.350394391690453,5.212401676046521,220.24770440845015,0.6751971958452266,False,23
2018-03-07,1.455889278942166,8.998132579323562,218.83755719328636,0.7279446394710831,False,24
2018-03-08,1.6599121014633405,13.564671848598591,219.12416095061602,0.8299560507316704,False,25
2018-03-09,1.4928861147470798,15.976205604821807,218.07216796372063,0.74644305737354,False,26
2018-03-10,1.7968769768691237,16.085699161943243,218.59578886237148,0.8984384884345621,False,27
2018-03-11,1.9336265218398168,19.615692692985522,217.370253540752,0.9668132609199086,False,28
2018-03-12,1.7225693795012116,15.782593668716187,217.60037050854763,0.861284689750606,False,29
2018-03-13,0.9774576719683107,12.81292378276177,214.91936113077753,0.48872883598415545,False,30
2018-03-14,0.43992350935621677,12.285059500158502,216.26416972863535,0.21996175467810844,False,31
2018-03-15,-0.2693243234758877,11.06807739908371,215.7504980654278,-0.13466216173794388,True,32
2018-03-16,-1.1081131440133143,7.502326405480644,216.39591508973947,-0.5540565720066573,False,33
2018-03-17,-3.268064673442603,2.4177666727073155,219.6632291565551,-1.6340323367213019,False,34
2018-03-18,-7.2659463971761005,-2.7157429229315815,219.95474621087612,-3.632973198588051,False,35
2018-03-19,-6.826419227710296,-7.234106373236474,221.91059954798683,-3.413209613855149,False,36
2018-03-20,-3.9431260250324756,-2.0491901667160675,224.44533797796097,-1.9715630125162382,False,37
2018-03-21,-2.3746210661477347,-0.22320379034712565,222.4404068383755,-1.1873105330738676,False,38
2018-03-22,-1.39048519643052,2.6683717973745282,223.164412850114,-0.6952425982152601,False,39
2018-03-23,-0.6168281041533737,4.722364582072265,224.22783143799364,-0.30841405207668693,False,40
2018-03-24,-0.9597738252367268,9.050767564213041,222.57585308590748,-0.4798869126183635,False,41
2018-03-25,-3.2387803110838274,5.471538110604708,222.21655095054288,-1.6193901555419141,False,42
2018-03-26,-5.264829645727616,-3.455055805317849,224.34256613146096,-2.6324148228638085,False,43
2018-03-27,-2.6394985450550372,-5.1170458381021104,225.9020125624574,-1.3197492725275188,False,44
2018-03-28,0.5586035370190457,1.8737484305471723,225.93536934227348,0.27930176850952293,False,45
