dates,wind_eastward_mean,wind_eastward_mean_selection,temperature_mean_selection,wind_eastward_mean_cos,SSW_flag,t_delta
2010-02-04,-0.21595895350355465,33.37900085177182,227.36518799309405,-0.10797947675177735,True,-45
2010-02-05,-0.530680435714172,24.541809005771846,225.40375637916944,-0.26534021785708606,False,-44
2010-02-06,-7.981358973685628,14.385680016035508,232.01394692965036,-3.990679486842815,False,-43
2010-02-07,-8.617262069950877,12.752127682887826,228.52604034120202,-4.3086310349754395,False,-42
2010-02-08,-9.527100665272268,13.653939302191526,226.17270984966032,-4.763550332636135,False,-41
2010-02-09,-10.756768028271692,11.71154345476586,225.0714421549694,-5.378384014135847,False,-40
2010-02-10,-12.327984507714683,6.748323516122343,223.42979369365577,-6.1639922538573435,False,-39
2010-02-11,-11.076576110225309,6.255964290461786,221.54814098638087,-5.538288055112655,False,-38
2010-02-12,-10.307553395931311,6.286707294743462,219.60051184133206,-5.1537766979656565,False,-37
2010-02-13,-8.837964329099377,3.158307929101553,220.36465640860078,-4.418982164549689,False,-36
2010-02-14,-8.455841834990027,-2.3864545535894286,223.50746053612116,-4.227920917495014,False,-35
2010-02-15,-7.189834049913645,-1.8825856317445993,224.27416359946525,-3.5949170249568234,False,-34
2010-02-16,-4.986287057932457,-2.0499305565290915,221.5952170595493,-2.493143528966229,False,-33
2010-02-17,-4.3145699117160765,4.9954842878718715,220.63404325694464,-2.1572849558580387,False,-32
2010-02-18,-8.137190085031085,-15.146484034605423,223.4329458762479,-4.068595042515543,False,-31
2010-02-19,-10.537575508763428,-28.64993219606172,219.36827559514862,-5.268787754381715,False,-30
2010-02-20,-8.301890797422143,-22.904894268947906,217.39606129308666,-4.150945398711072,False,-29
2010-02-21,-8.23608656432713,-22.254966629443015,216.75721174020686,-4.1180432821635655,False,-28
2010-02-22,-11.578750572888937,-35.62888022770262,214.54602694511777,-5.78937528644447,False,-27
2010-02-23,-11.337643636717921,-44.82418516462906,215.961036533483,-5.668821818358961,False,-26
2010-02-24,-9.273352464121242,-49.000623137646784,216.63085454043457,-4.636676232060622,False,-25
2010-02-25,-7.3906081794157785,-51.57606910224866,215.8767708165819,-3.69530408970789,False,-24
2010-02-26,-2.9866754515065606,-55.929695819155846,218.31931087629002,-1.4933377257532805,False,-23
2010-02-27,3.0410894274289713,-49.55455250707673,219.80267461905055,1.520544713714486,False,-22
2010-02-28,9.217905949995322,-23.85139850969229,219.40480917072188,4.608952974997662,False,-21
