wind_eastward_mean,wind_eastward_mean_selection,dates,temperature_mean_selection,wind_eastward_mean_cos,temperate_mean_cos,SSW_flag
-0.5036594695184373,23.218463177239762,2002-01-17,218.0616763899153,-0.2518297347592187,109.03083819495768,False
0.3713186479670162,26.782581947845937,2002-01-18,216.66640104321442,0.18565932398350812,108.33320052160724,False
3.100602952718958,32.720928924323665,2002-01-19,213.1305692274018,1.5503014763594793,106.56528461370092,False
4.029133387411125,39.516428552746824,2002-01-20,215.90873865002965,2.014566693705563,107.95436932501485,False
3.6058898014118106,42.71625870830429,2002-01-21,220.24905176705676,1.8029449007059057,110.1245258835284,False
2.474416518023897,41.251431117319925,2002-01-22,227.00004107974854,1.2372082590119486,113.5000205398743,False
2.613246410386696,38.92197966809507,2002-01-23,234.78722512226244,1.3066232051933482,117.39361256113125,False
7.220180503723606,46.75555629550065,2002-01-24,234.40930482496114,3.610090251861804,117.2046524124806,False
10.332707931814843,44.81970616710375,2002-01-25,235.20701877886844,5.1663539659074225,117.60350938943425,False
16.043918712587615,52.19499832728904,2002-01-26,227.0845223740267,8.02195935629381,113.54226118701338,False
18.870497804972338,44.72305164242178,2002-01-27,223.9980938524325,9.43524890248617,111.99904692621628,False
19.71841259030725,55.763121933702024,2002-01-28,220.40366997274012,9.859206295153626,110.20183498637009,False
20.581531820668246,61.92427576277619,2002-01-29,213.88778773488497,10.290765910334125,106.94389386744251,False
21.172704066682886,64.4554497819675,2002-01-30,217.158709752212,10.586352033341445,108.57935487610602,False
19.880214118861364,64.2456670592638,2002-01-31,221.70735209354442,9.940107059430684,110.85367604677224,False
19.987860599913688,59.844100101963356,2002-02-01,218.2115866912264,9.993930299956846,109.10579334561322,False
20.363357217812165,58.92414893224057,2002-02-02,215.94585148371254,10.181678608906084,107.9729257418563,False
22.395556219422705,56.23192330167547,2002-02-03,215.1207137958724,11.197778109711354,107.56035689793623,False
23.65474236973083,47.32745694493759,2002-02-04,212.82190231375168,11.827371184865417,106.41095115687587,False
25.005070875978365,41.972688584493135,2002-02-05,208.80198258608402,12.502535437989186,104.40099129304204,False
25.022018908781128,43.39460722040456,2002-02-06,206.73254458442696,12.511009454390567,103.36627229221351,False
23.584805805162183,52.03889386602954,2002-02-07,209.4648936296712,11.792402902581093,104.73244681483563,False
21.028312439399418,54.12827391838156,2002-02-08,207.6602746124079,10.51415621969971,103.83013730620398,False
18.058436312794584,51.42235107627551,2002-02-09,210.92286040533534,9.029218156397294,105.4614302026677,False
13.705388298917962,63.48782760451074,2002-02-10,215.42047201685193,6.852694149458983,107.710236008426,False
12.36125667878117,59.9201583282103,2002-02-11,219.54312879309657,6.180628339390587,109.77156439654831,False
11.765868125207836,64.6082393161096,2002-02-12,223.60455989679608,5.882934062603919,111.80227994839807,False
8.415342507082922,50.909984498622116,2002-02-13,236.8740425646679,4.207671253541462,118.43702128233397,False
5.657395306759977,48.61386741802453,2002-02-14,240.00216790976202,2.828697653379989,120.00108395488104,False
0.5064582468747999,45.66233708248919,2002-02-15,244.48755271933388,0.2532291234374,122.24377635966697,False
-2.8098297922905595,34.52266753431609,2002-02-16,245.67966930385967,-1.40491489614528,122.83983465192986,True
