dates,wind_eastward_mean,wind_eastward_mean_selection,temperature_mean_selection,wind_eastward_mean_cos,temperate_mean_cos,SSW_,SSW_flag
2007-01-25,24.83024556515797,45.85316891595354,215.92367370750858,12.415122782578988,107.96183685375432,False,False
2007-01-26,24.895331672976667,68.96909305821707,215.47587435062573,12.447665836488337,107.7379371753129,False,False
2007-01-27,23.86534625561435,73.26212003252476,215.37210917486334,11.932673127807178,107.6860545874317,False,False
2007-01-28,20.833079793392237,58.536128848004275,211.57203243565448,10.41653989669612,105.78601621782727,False,False
2007-01-29,20.55406278985425,62.10970666374376,208.00030687402858,10.277031394927127,104.00015343701432,False,False
2007-01-30,21.493547432287194,64.1091815398515,210.06450107688983,10.746773716143599,105.03225053844494,False,False
2007-01-31,22.24682505334478,46.40300626064531,212.1910769063864,11.123412526672391,106.09553845319323,False,False
2007-02-01,22.66369946820937,42.94706454695352,211.18022432417345,11.331849734104686,105.59011216208675,False,False
2007-02-02,23.013993633944363,56.341054302105725,217.11172332069032,11.506996816972183,108.55586166034519,False,False
2007-02-03,20.570614277526182,60.776792922482784,223.94468587720465,10.285307138763093,111.97234293860235,False,False
2007-02-04,17.073325937507185,101.1407814435563,235.0078709072983,8.536662968753594,117.50393545364918,False,False
2007-02-05,11.13470010600776,96.15450169502739,237.84696647014974,5.567350053003881,118.9234832350749,False,False
2007-02-06,9.452011885707279,83.61044776515085,235.70993125024967,4.72600594285364,117.85496562512486,False,False
2007-02-07,13.38299389117241,93.71623086459417,234.88017212123708,6.691496945586207,117.44008606061857,False,False
2007-02-08,17.150582200649676,95.2087991870743,230.414514631413,8.57529110032484,115.20725731570653,False,False
2007-02-09,19.202565562387644,95.25133898732732,217.66178588052009,9.601282781193824,108.83089294026007,False,False
2007-02-10,20.42629969531532,82.82656332090528,212.15244697408772,10.213149847657661,106.07622348704389,False,False
2007-02-11,20.52244672125944,68.21836463475695,216.167559264387,10.261223360629721,108.08377963219353,False,False
2007-02-12,21.591979245814116,63.57381085517225,214.03338960959968,10.79598962290706,107.01669480479987,False,False
2007-02-13,21.887447126141296,59.461265239290924,212.66031435972866,10.94372356307065,106.33015717986436,False,False
2007-02-14,21.06631555246245,52.691050815813654,209.44757118486288,10.533157776231226,104.72378559243147,False,False
2007-02-15,20.720185357747763,47.22020312200077,208.7636962187747,10.360092678873883,104.38184810938738,False,False
2007-02-16,20.925209618587353,48.623443077160395,209.64197404520658,10.462604809293678,104.82098702260332,False,False
2007-02-17,20.83575756669858,58.277918516321485,206.78149169552606,10.417878783349291,103.39074584776306,False,False
2007-02-18,20.449661549505166,61.00333299846252,206.5746205950092,10.224830774752585,103.28731029750463,False,False
2007-02-19,20.28195302626057,75.10472939519954,207.82287039811817,10.140976513130287,103.91143519905911,False,False
2007-02-20,19.076462871888133,82.58923189853785,206.69390460169427,9.538231435944068,103.34695230084716,False,False
2007-02-21,13.33238719398096,66.29012828444054,222.4688483216188,6.666193596990482,111.23442416080943,False,False
2007-02-22,6.782290226039648,56.39777403577641,228.51555454146444,3.391145113019825,114.25777727073225,False,False
2007-02-23,1.1747805300892429,49.187460355269835,235.4489222703725,0.5873902650446216,117.72446113518627,False,False
2007-02-24,-2.0772264333496775,45.18858880121657,237.96469252987717,-1.038613216674839,118.98234626493861,True,True
2007-02-25,-3.804162411366277,37.39655899188254,235.0928334357962,-1.9020812056831389,117.54641671789813,False,False
2007-02-26,-3.081240627079239,28.76530650549834,232.3149595909669,-1.54062031353962,116.15747979548348,False,False
2007-02-27,-2.054384998925531,27.447641405872183,236.7194109111416,-1.0271924994627657,118.35970545557083,False,False
2007-02-28,0.30089220032783565,31.616202971964118,234.82924653570356,0.15044610016391785,117.41462326785181,False,False
2007-03-01,6.806180900258807,44.78933505092531,231.68848766253362,3.4030904501294046,115.84424383126684,False,False
2007-03-02,14.05982526764117,70.53886903287209,228.62381786148688,7.029912633820587,114.31190893074347,False,False
2007-03-03,10.257667842387853,107.32312814944403,238.26912189572232,5.128833921193928,119.13456094786119,False,False
2007-03-04,4.192989397496964,65.24037008861367,247.4804646248945,2.0964946987484825,123.74023231244728,False,False
2007-03-05,7.081647981231591,50.63324011068248,231.2566829167821,3.5408239906157966,115.62834145839108,False,False
2007-03-06,8.402465354892144,40.76158230895516,223.5445329540253,4.201232677446073,111.77226647701268,False,False
