wind_eastward_mean,wind_eastward_mean_selection,dates,temperature_mean_selection,wind_eastward_mean_cos,temperate_mean_cos,SSW_flag
-10.537575508763428,-28.64993219606172,2010-02-19,219.36827559514862,-5.268787754381715,109.68413779757434,False
-8.301890797422143,-22.904894268947906,2010-02-20,217.39606129308666,-4.150945398711072,108.69803064654336,False
-8.23608656432713,-22.254966629443015,2010-02-21,216.75721174020686,-4.1180432821635655,108.37860587010346,False
-11.578750572888937,-35.62888022770262,2010-02-22,214.54602694511777,-5.78937528644447,107.27301347255892,False
-11.337643636717921,-44.82418516462906,2010-02-23,215.961036533483,-5.668821818358961,107.98051826674153,False
-9.273352464121242,-49.000623137646784,2010-02-24,216.63085454043457,-4.636676232060622,108.31542727021731,False
-7.3906081794157785,-51.57606910224866,2010-02-25,215.8767708165819,-3.69530408970789,107.93838540829098,False
-2.9866754515065606,-55.929695819155846,2010-02-26,218.31931087629002,-1.4933377257532805,109.15965543814504,False
3.0410894274289713,-49.55455250707673,2010-02-27,219.80267461905055,1.520544713714486,109.9013373095253,False
9.217905949995322,-23.85139850969229,2010-02-28,219.40480917072188,4.608952974997662,109.70240458536097,False
14.9886197341848,17.477547875221195,2010-03-01,216.8625628766632,7.494309867092402,108.43128143833162,False
9.453456780149518,12.375622635924229,2010-03-02,213.7183553743673,4.72672839007476,106.85917768718367,False
4.7589531333915795,3.6368016728091264,2010-03-03,215.7536676469815,2.37947656669579,107.87683382349078,False
5.368710886197468,-2.748286420622201,2010-03-04,218.5267357789604,2.6843554430987346,109.26336788948022,False
8.871132594180922,18.24698116136455,2010-03-05,221.4358200805528,4.435566297090462,110.71791004027642,False
11.663511361800152,17.331876179508843,2010-03-06,218.29504569042317,5.831755680900077,109.14752284521161,False
13.030222563980283,28.13764674904959,2010-03-07,215.84044645291198,6.515111281990143,107.92022322645602,False
10.419671950433926,23.100135423485654,2010-03-08,215.01917685127634,5.209835975216964,107.5095884256382,False
6.9449674225035345,15.941306321362475,2010-03-09,215.83898706196766,3.472483711251768,107.91949353098386,False
5.9968949850573425,14.974559150048384,2010-03-10,214.48727065201575,2.9984474925286717,107.2436353260079,False
4.507045026877672,15.713316740074886,2010-03-11,215.3689210156498,2.2535225134388366,107.68446050782492,False
4.5999118164085635,18.58878884936328,2010-03-12,214.7542182508255,2.299955908204282,107.37710912541277,False
5.943550440040261,24.19702293147981,2010-03-13,213.7553998852988,2.971775220020131,106.87769994264943,False
8.034801038802549,33.28741126649258,2010-03-14,219.00081716610848,4.017400519401275,109.50040858305427,False
7.74500100132024,39.272840304262125,2010-03-15,216.78304198388201,3.872500500660121,108.39152099194104,False
8.116021168785409,41.24788061162564,2010-03-16,217.02081746530726,4.058010584392705,108.51040873265366,False
10.615463525408826,47.46309972409172,2010-03-17,216.76642809744118,5.307731762704414,108.38321404872062,False
8.85677598539409,40.41975460575898,2010-03-18,216.43154052439363,4.428387992697046,108.21577026219684,False
5.800418096010666,32.822379155749076,2010-03-19,214.80700160774217,2.9002090480053333,107.40350080387111,False
1.1294727047422255,36.96787219999067,2010-03-20,215.89271675264587,0.5647363523711129,107.94635837632296,False
-2.1835539713978918,33.66630575330732,2010-03-21,218.08801035474517,-1.091776985698946,109.04400517737261,True
